,0,length
2637,"[1, 12, 66, 9, 394, 39, 380, 8, 1363, 490, 870, 5, 106, 14, 647, 2665, 536, 9714, 646, 54, 240, 66, 24, 1916, 114, 347, 394, 116, 5, 601, 437, 7, 58, 5, 278, 81, 24, 1414]",38
2638,"[1, 21, 382, 25, 28, 8, 28, 2071, 56, 11, 4, 1355, 8, 371, 1144, 14, 20, 48, 25, 119, 4, 402, 1355, 14, 9, 407, 6, 215, 67, 82, 31, 7, 4, 118, 2, 126]",36
2639,"[1, 6107, 9718, 5, 2, 26, 527, 2, 5, 527, 156, 9718, 18, 49, 282, 16, 1063, 195, 8, 79, 6, 20, 855, 637, 115, 124, 138, 48, 24, 18, 6829, 2, 278, 14, 379, 22, 62, 28, 115, 77, 93, 279, 5740, 294, 80, 97, 6, 52, 20, 44, 3348, 4210, 57, 1777, 2, 9, 24, 15, 20]",59
2640,"[1, 13, 610, 930, 8, 319, 14, 20, 88, 4, 1472, 93, 12, 168, 38, 646, 21, 4, 192, 9, 15, 14, 20, 9, 357, 5, 484, 5334, 50, 9, 57, 114, 5, 320, 4, 20, 9, 702, 7871, 665, 39, 2319, 1628, 2, 11, 665, 15, 408, 25, 57, 2, 7, 4, 1628, 13, 16, 1343, 267, 33, 4, 2, 8, 67, 54, 4, 20, 16, 120, 10, 10, 225, 64, 31, 52, 155, 44, 14, 20, 4, 481, 4, 816, 9, 1190, 92, 535, 233, 39, 14, 20]",90
2641,"[1, 14, 9, 31, 7, 2, 118, 354, 4, 436, 177, 9, 1339, 17, 9, 1593, 2, 4638, 458, 4, 2563, 5568, 5, 7, 2608, 5466, 3353, 9, 2, 579, 11, 6, 1597, 15, 9, 1082, 2, 885, 2, 11, 6, 96, 12, 9, 1967, 19, 94, 999, 21, 11, 111, 771, 12, 9, 2, 3679]",56
2642,"[1, 2861, 6984, 381, 17, 6, 3024, 4370, 37, 4846, 6, 1280, 113, 21, 47, 41, 957, 368, 19, 4, 162, 1410, 5, 35, 8678, 1544, 6, 8373, 2, 22, 19, 49, 52, 919, 5, 6984, 11, 6, 2849, 217, 15, 59, 47, 253, 19, 23, 6, 2407, 7, 31, 8, 747, 709]",53
2643,"[1, 14, 20, 1870, 122, 259, 1495, 15, 4, 436, 20, 16, 324, 11, 40, 241, 4340, 50, 26, 115, 101, 1005, 665, 5, 48, 50, 26, 94, 540, 22, 623, 39, 1198, 334, 14, 20, 3682, 254, 1350, 8, 870, 143, 99, 789, 230, 245]",46
2644,"[1, 608, 13, 80, 97, 14, 733, 346, 5, 8, 4, 213, 18, 148, 84, 625, 1752, 7391, 9, 404, 18, 149, 14, 20, 1462, 694, 7, 1270, 431, 9058, 7, 5044, 2896, 1331, 3245, 3245, 2001, 1479, 5, 2, 2766, 18, 4, 4935, 7, 14, 20, 13, 104, 4, 144, 987, 6, 162, 675, 1273, 7495, 891]",58
2645,"[1, 14, 16, 371, 6, 483, 4051, 20, 12, 9, 1061, 19, 38, 111, 3456, 5079, 1862, 7855, 341, 5, 4, 4581, 926, 47, 3828, 233, 36, 92, 391, 13, 28, 5010, 6, 171, 1674, 315, 813, 102, 21, 14, 20, 828, 4, 1674, 8065]",45
2646,"[1, 225, 49, 327, 1385, 8, 168, 33, 133, 48, 25, 70, 401, 129, 523, 911, 196, 195, 8, 67, 101, 7, 12, 146, 6, 194, 337, 7, 5228, 7, 113, 102, 21, 134, 84, 26, 43, 1044, 1904, 261, 225, 164, 993, 133, 4, 436, 22, 70, 30, 610, 33, 17, 6, 993, 2590, 11, 15, 12, 287, 89, 8532, 6082, 4, 2267, 231, 316, 4, 172, 1904, 1626, 15, 43, 2617, 94, 113, 2765, 1889, 5, 2036, 231, 119]",81
2647,"[1, 4, 4318, 9, 6, 55, 1301, 5, 3049, 453, 4, 22, 2679, 23, 107, 3243, 1013, 37, 413, 52, 369, 31, 7, 4, 1013, 47, 4422, 4, 1013, 413, 52, 369, 466, 2, 33, 86, 4, 22, 287, 4, 1013, 1311, 8, 1974, 4, 4318, 63, 9, 11, 2, 1793, 8, 4, 2082, 2, 5, 89, 12, 6152, 68, 649, 4, 116, 9, 389, 13, 28, 115, 110, 2, 2, 81, 128, 5, 4, 20, 9, 43, 1044, 1301, 13, 426, 570, 2578, 19, 4, 6874, 136, 14, 9, 6, 52, 2, 401, 4, 2, 4006, 709, 158]",99
2648,"[1, 2, 9, 6, 2, 22, 44, 73, 2, 5, 27, 1272, 7, 2135, 1879, 455, 372, 1638, 34, 1652, 2, 29, 1860, 8, 79, 27, 1333, 4, 964, 585, 145, 39, 5098, 1419, 34, 2, 68, 2135, 1879, 4038, 5, 68, 7907, 8, 90, 13, 423, 14, 20, 88, 7, 4, 1920, 414, 5, 82, 4, 361, 7, 2, 1538, 9134, 1256, 8, 2, 8, 27, 1094, 11, 8750]",70
2649,"[1, 4, 6158, 5, 1984, 2232, 136, 339, 8, 97, 14, 31, 7, 61, 2635, 7, 4, 2437, 20, 201, 389, 116, 87, 177, 5, 14, 20, 1367, 31, 7, 4, 171, 2, 3212, 2309, 44, 2049, 2, 611, 4, 173, 121, 29, 5, 2676, 2, 809, 125, 4, 1817, 83, 4, 1093, 16, 24, 3757, 21, 16, 317, 11, 237, 36, 199, 435, 208, 23, 116, 103, 12, 575, 10, 10, 14, 9, 6, 52, 794, 56, 8, 4, 1596, 277, 7, 2, 2543]",85
2650,"[1, 1024, 2023, 4732, 9, 530, 17, 2, 1059, 11, 6, 1680, 904, 517, 125, 19, 6, 4040, 5, 115, 1625, 56, 1299, 5, 2459, 26, 1476, 5032, 361, 7, 22, 1359, 2974, 5, 4852, 4414, 5, 2072, 8, 5634, 5, 7239, 1554, 166, 14, 6, 1917, 215, 18, 20, 4368]",51
2651,"[1, 55, 1089, 1101, 9488, 7, 8344, 63, 25, 2, 717, 11, 31, 681, 4130, 3799, 38, 401, 12, 147, 5, 1345, 12, 23]",24
2652,"[1, 13, 873, 14, 20, 8, 30, 427, 558, 373, 40, 51, 1306, 203, 216, 42, 4, 6550, 123, 42, 142, 73, 36, 71, 3488, 12, 125, 18, 2, 3816, 11, 61, 719, 2, 5, 12, 69, 2, 2, 23, 4, 1108, 25, 124, 25, 2488, 339, 21, 119, 90, 5, 38, 61, 369, 2, 72, 8, 818, 12, 5, 13, 16, 252, 12, 16, 170, 8, 30, 1157, 279, 1584, 4, 64, 282, 13, 100, 870, 143, 14, 20, 88, 61, 1553, 71, 115, 15, 312]",87
2653,"[1, 6, 185, 1042, 5, 27, 322, 26, 1087, 1017, 6, 506, 199, 26, 4014, 44, 6, 107, 534, 1757, 2, 23, 4, 314, 7, 9299, 221, 1009, 23, 35, 5323, 65, 55, 52, 1209, 1745, 5, 221, 802, 2, 9, 1339, 11, 6, 177, 15, 944, 3327, 2, 2, 2, 5, 2782, 2, 2, 961, 2, 8, 4, 7497, 3600, 8, 167, 1620, 2]",65
2654,"[1, 160, 52, 748, 39, 910, 2289, 26, 24, 210, 15, 87, 5, 2353, 8, 794, 4, 172, 114, 17, 4, 204, 190, 4, 492, 7, 8371, 497, 8, 2, 4, 182, 46, 499, 4, 344, 5, 223, 29, 694, 5, 2271, 121, 29, 165, 3246, 112, 6, 2, 912, 9, 24, 18, 316, 6640, 912, 15, 9, 21, 2, 2, 2, 4, 2338, 7, 4, 998, 105, 71, 897, 5, 2426, 34, 450, 73, 124, 156, 141, 17, 1091, 3926, 2, 2, 5, 4111, 5209, 441, 5, 6, 73, 93, 223, 20]",93
2655,"[1, 263, 1366, 188, 31, 580, 33, 6, 792, 22, 11, 94, 5284, 291, 479, 5, 14, 16, 4, 118, 15, 100, 30, 224, 45, 357, 918, 5, 1149, 5, 13, 215, 2, 3439, 19, 4, 85, 3762, 23, 14, 22, 4, 6114, 117, 2, 1034, 16, 128, 74, 14, 220, 233, 9, 4, 362, 26, 2, 8, 4, 3286, 325, 3920, 12, 152, 235, 40, 35, 263, 1366, 22, 33, 32, 21, 40, 6, 2, 333, 967, 4389, 3723, 6574]",81
2656,"[1, 13, 86, 219, 14, 991, 23, 1856, 158, 153, 596, 5, 4, 976, 2956, 23, 1612, 554, 2149, 429, 2921, 926, 12, 2937, 2674, 11, 61, 483, 237, 95, 167, 9164, 9, 141, 6, 52, 1946, 37, 659, 6, 5823, 2651, 8, 376, 4, 65, 7, 89, 1098, 4, 1548, 7, 4, 362, 39, 3460, 707, 60, 4, 2, 362, 28, 68, 1356, 307, 1306, 21, 4, 3408, 635, 115, 408, 6, 580, 10, 10, 1216, 8, 4, 2, 18, 4, 1136, 288, 766, 13, 150, 70, 401, 14, 87, 20, 8, 61, 514, 1594]",96
2657,"[1, 61, 888, 9, 51, 16, 4, 249, 1427, 7, 14, 20, 16, 12, 4, 116, 940, 229, 279, 12, 16, 4, 437, 7, 1611, 2, 5, 718, 2, 2, 5, 262, 2, 26, 2250, 7, 2341, 1572, 2, 8, 6, 217, 11, 14, 20, 12, 16, 254, 8, 376, 37, 4, 78, 232, 16, 2482, 2, 16, 395, 35, 8678, 52, 232, 21, 60, 11, 27, 52, 232, 555, 29, 100, 30, 55, 2860, 38, 4, 5784, 959, 16, 6, 4616, 52, 20, 2, 7, 101, 547, 7, 1944]",90
2658,"[1, 35, 6587, 310, 7, 6, 756, 63, 47, 77, 224, 159, 137, 15, 11, 5, 7, 410, 9, 24, 78, 14, 20, 152, 2101, 4, 1746, 40, 4, 85, 6416, 5, 1050, 445, 663, 81, 10, 10, 727, 3548, 589, 15, 734, 346, 7, 4, 951, 24, 290, 1266, 143, 18, 4, 1458, 2264, 277]",56
2659,"[1, 17, 6, 479, 7, 2, 14, 60, 491, 2, 1442, 8, 339, 4, 3699, 13, 244, 252, 4, 85, 1066, 7, 4, 2, 1173, 2, 11, 15, 2154, 21, 17, 6, 1010, 14, 9, 253, 3652, 272, 5, 1421, 4, 173, 7, 4, 6675, 2, 5, 4, 2, 5182, 9, 210, 327, 8, 842]",55
2660,"[1, 2163, 3102, 349, 11, 2, 47, 1990, 57, 1161, 1689, 12, 16, 642, 4089, 2, 16, 321, 17, 4, 1891, 7, 6745, 5, 628, 4232, 2, 2329, 1342, 745, 2075, 5, 951, 2, 17, 32, 122, 478, 2632, 13, 80, 115, 391, 4, 2, 1841, 2163, 3102, 349, 11, 2, 21, 13, 81, 124, 6, 87, 212, 54, 13, 67, 31, 10, 10, 2163, 3102, 349, 11, 2, 4955, 46, 7]",72
2661,"[1, 2266, 5123, 9, 141, 6, 87, 524, 54, 12, 266, 8, 134, 243, 7, 102, 59, 381, 1669, 5, 214, 245, 19, 4, 8828, 5, 640, 731, 1290, 40, 14, 1735, 41, 5, 13, 264, 15, 442, 224, 41, 118, 38, 230, 808, 46, 41, 85, 731, 1290, 490, 67, 51, 13, 384]",54
2662,"[1, 35, 389, 22, 15, 495, 23, 450, 2191, 45, 6, 65, 44, 6, 87, 8946, 6, 492, 2987, 27, 336, 44, 55, 1715, 1519, 5, 44, 1937, 45, 82, 6, 87, 44, 9161, 10, 10, 55, 1089, 5, 55, 728, 6, 147, 1694]",44
2663,"[1, 48, 25, 26, 170, 8, 97, 6, 20, 39, 101, 274, 30, 252, 15, 4, 105, 26, 19, 15, 274, 14, 20, 24, 64, 2, 4, 6001, 65, 15, 47, 77, 579, 18, 3086, 725, 3086, 7, 153, 8, 476, 31, 96, 42, 160, 21, 12, 695, 562, 8866, 15, 57, 1253, 62, 242, 126, 353, 33, 222, 4, 1635, 7, 4, 2666, 9, 491, 195, 8, 4, 1151, 15, 84, 391, 4, 65, 53, 48, 36, 332, 4, 1151, 74, 14, 2, 2, 805, 8]",87
2664,"[1, 642, 22, 44, 6673, 2, 370, 157, 4385, 324, 23, 3536, 374, 5, 272, 40, 402, 5073, 3364, 471, 4, 85, 3850, 34, 267, 501, 4, 1114, 5, 6470, 23, 4, 65, 919, 2, 18, 148, 19, 6, 73, 1391, 281, 7, 3159]",44
2665,"[1, 13, 1498, 38, 76, 54, 13, 219, 14, 22, 13, 754, 2, 546, 373, 116, 1322, 302, 1165, 2, 3978, 5, 8843, 550, 1270, 997, 10, 10, 31, 7, 4, 249, 108, 207, 126, 110]",36
2666,"[1, 691, 6, 1320, 20, 4, 992, 2, 5, 85, 4672, 2, 1326, 26, 247, 1193, 572, 54, 4, 506, 9, 574, 25, 81, 28, 8, 508, 12, 8, 4, 2298, 2, 17, 18, 4, 156, 4, 64, 31, 13, 16, 1081, 19, 16, 2, 2, 13, 1408, 12, 16, 6, 55, 52, 239, 46, 7, 27, 42, 6283, 1280, 2202, 4, 20, 17, 6, 226, 16, 2012, 43, 6, 2196, 18, 4, 1096, 8492, 6158, 32, 11, 32, 13, 386, 14, 31]",83
2667,"[1, 14, 20, 582, 39, 2803, 121, 25, 191, 169, 101, 2955, 7, 189, 102, 86, 13, 16, 1595, 7, 149, 43, 35, 1253, 21, 103, 319, 12, 13, 28, 1194, 61, 330, 12, 47, 204, 2678, 6, 119, 20, 772, 189, 2, 91, 7, 4, 1850, 26, 24, 804, 185, 84, 21, 68, 239, 9, 15, 6, 162, 2248, 9, 582, 279, 14, 9, 6, 1913, 15, 7481, 438, 9, 582, 145, 103, 891, 153]",76
2668,"[1, 87, 863, 338, 2603, 177, 7, 87, 156, 9, 9107, 180, 83, 6, 862, 398, 862, 526, 862, 1993, 437, 7, 22, 64, 1653, 489, 9, 4, 1942, 665, 7, 4, 1644, 10, 10, 1820, 2, 2, 2, 2, 2, 5, 2, 2, 144, 968, 68, 4492]",48
2669,"[1, 45, 24, 147, 5775, 21, 14, 20, 127, 6, 87, 292, 7, 4240, 6, 1058, 177, 7, 105, 5, 3186, 25, 124, 68, 1915, 5, 5219, 137, 131, 8248, 8, 30, 199, 163, 5, 7620, 6, 55, 1047, 20, 253, 82, 8, 67, 3244, 2, 5, 1083, 4841, 2238, 38, 402, 11, 68, 4076]",55
2670,"[1, 61, 64, 888, 9, 138, 122, 36, 97, 14, 20, 122, 36, 28, 6, 229, 42, 122, 36, 97, 12, 56, 17, 36, 435, 367, 4572, 4572, 152, 168, 40, 6, 2, 1712, 308, 7996, 242, 679, 120, 11, 27, 2622, 48, 29, 219, 14]",46
2671,"[1, 249, 189, 22, 126, 21, 1529, 22, 126, 4985, 11, 31, 25, 28, 188, 8, 67, 14, 22, 12, 9, 38, 706, 12, 9, 21, 25, 28, 8, 67, 12, 66, 1657, 590, 106, 4, 2]",37
2672,"[1, 45, 342, 2, 10, 10, 13, 43, 219, 14, 20, 44, 1446, 234, 596, 5, 12, 9, 777, 10, 10, 6, 1667, 250, 47, 6, 314, 7, 1797, 19, 41, 9484, 1461, 5, 12, 4929, 9982, 456, 4, 66, 221, 155, 44, 14, 20, 9, 15, 25, 191, 66, 273, 4, 1821, 23, 101, 31, 415, 10, 10, 316, 2566, 950, 5, 4, 65, 16, 197, 2908, 10, 10, 25, 144, 407, 67, 14, 20, 48, 25, 70, 79, 129, 957, 23, 12, 10, 10, 13, 202, 12, 6, 158]",91
2673,"[1, 14, 9, 31, 7, 4, 118, 731, 102, 13, 28, 126, 110, 262, 539, 37, 70, 3468, 19, 5104, 80, 119, 12, 24, 64, 88, 7, 4, 2252, 4838, 592, 13, 82, 423, 4, 228, 55, 76, 6, 2468, 16, 1541, 7, 4, 2019, 5, 2739, 39, 132, 38, 106, 4, 20, 5, 358, 12]",56
2674,"[1, 13, 697, 375, 8, 164, 44, 14, 20, 366, 13, 2, 8, 851, 12, 12, 16, 6, 55, 2211, 866, 4, 177, 9, 321, 587, 3297, 937, 13, 81, 24, 1760, 459, 18, 29, 166, 6, 3084, 731, 485, 7832, 9, 6, 1047, 2, 5, 5002, 9, 1301, 17, 6, 255, 582, 46, 7, 41, 6186]",57
2675,"[1, 13, 66, 510, 14, 20, 44, 6, 912, 37, 461, 6, 3695, 12, 62, 28, 77, 55, 776, 8, 947, 14, 31, 56, 21, 367, 19, 4, 486, 4, 229, 16, 1061, 19, 4830, 5, 60, 49, 2, 44, 2, 5, 707, 45, 6, 235, 52, 20, 15, 4, 226, 223, 70, 106, 60, 4, 1473]",57
2676,"[1, 488, 2, 381, 17, 914, 6757, 6, 1647, 1740, 37, 1860, 8091, 37, 26, 3247, 2872, 39, 4, 1206, 590, 1272, 11, 14, 441, 246, 3397, 6935, 1647, 1733, 2, 63, 9, 2, 34, 99, 111, 196, 9540, 209, 206, 21, 1678, 34, 49, 312, 1708, 206, 2, 17, 73, 17, 1230, 2, 239]",55
2677,"[1, 449, 73, 13, 197, 12, 144, 30, 6, 52, 206, 21, 12, 16, 24, 261, 1808, 2, 381, 50, 9, 164, 8, 106, 64, 107, 548, 18, 220, 300, 457, 634, 2, 6, 176, 7, 662, 5, 285, 9, 38, 4502, 15, 25, 100, 24, 264, 12, 4, 114, 9, 788, 39, 4, 454, 48, 25, 181, 52, 206, 92, 851, 14, 20]",64
2678,"[1, 1212, 39, 4, 3388, 116, 5, 4, 647, 5, 2761, 114, 14, 20, 286, 99, 78, 472, 15, 152, 563, 76, 20, 24, 8, 2777, 81, 24, 437, 129, 58, 23, 14, 22, 60, 48, 25, 169, 624, 2073, 39, 6811, 17, 13, 122, 106, 35, 2, 305]",49
2679,"[1, 6, 604, 7, 2521, 15, 28, 1912, 83, 6, 666, 2550, 1130, 26, 2982, 34, 6, 5142, 568, 132, 1127, 5, 2570, 469, 5, 2, 4170, 7, 1572, 567, 5, 599, 21, 148, 6888, 2, 5, 2458, 26, 6, 227, 76, 8, 193, 5, 36, 70, 2, 2, 21, 14, 9, 131, 6, 52, 708, 693, 46, 7, 158]",60
2680,"[1, 14, 9, 66, 6, 394, 22, 34, 101, 7, 4, 1988, 114, 769, 116, 302, 458, 13, 100, 140, 23, 4917, 8, 135, 45, 338, 190, 12, 47, 6, 813, 1271, 111, 484, 46, 7, 2008, 383, 139, 977, 45, 253, 267, 18, 4, 1354, 2072, 2, 198, 12, 338, 66, 92, 1414]",54
2681,"[1, 260, 6, 491, 585, 19, 31, 141, 3127, 9, 242, 4, 118, 282, 138, 13, 69, 61, 483, 2, 469, 4, 436, 22, 1596, 6381, 1515, 5, 3656, 5, 92, 859, 8, 808, 46, 4, 9847, 481, 1406, 66, 52]",41
2682,"[1, 4, 2339, 7, 1593, 2, 395, 1954, 16, 179, 1252, 195, 8, 79, 72, 8, 67, 4, 22, 407, 2640, 1096, 5, 163, 209, 2, 12, 4, 364, 489, 1423, 16, 242, 35, 2316, 962, 21, 1054, 56, 112, 6, 117, 99, 6321, 5, 4, 277, 2774, 53, 40, 6, 2, 2081, 74, 6108, 131, 99, 111, 906, 411, 5, 87, 388, 18, 72, 8, 1919, 12, 2]",69
2683,"[1, 1756, 5663, 122, 6, 4796, 292, 940, 14, 22, 13, 135, 14, 88, 29, 4248, 7037, 5, 1591, 29, 82, 2, 897, 354, 39, 2787, 7056, 37, 1199, 35, 735, 18, 41, 217, 5, 2049, 6465, 60, 53, 480, 5663, 152, 2, 29, 43, 716, 4, 65, 5, 1625, 4, 687, 297, 23, 4, 5975, 330, 14, 9, 38, 1134, 88, 12, 2080, 4, 529, 8, 812, 27, 205, 4704, 23, 4, 341, 8812, 31, 7, 4, 91, 3116, 4046, 7, 263, 58, 209, 112, 9996, 8282, 11, 345, 458, 13, 191, 386, 14, 22, 195, 790, 158]",99
2684,"[1, 13, 86, 219, 14, 20, 187, 4555, 5, 48, 13, 92, 67, 12, 280, 42, 1453, 6, 291, 146, 770, 207, 210, 258, 12, 6010, 73, 917, 5, 18, 363, 1238, 1863, 4822, 13, 2, 202, 12, 158, 381, 5, 386, 12, 545]",44
2685,"[1, 2, 748, 714, 8012, 15, 7, 6568, 5, 271, 73, 724, 91, 233, 207, 126, 110, 910, 81, 137, 49, 135, 4, 65, 9, 6, 227, 99, 8762, 13, 169, 12, 6, 197, 2908, 5, 2434, 653, 39, 4, 3694, 105, 5, 4860, 1389, 3475, 258, 11, 1125, 3153, 45, 35, 2, 310, 7, 2, 259, 37, 47, 317, 4, 2277, 8691, 7, 344, 5, 825, 125, 8, 6, 2610, 2532, 273, 34, 533, 80, 6918, 3468, 19, 14, 2, 321, 157, 443, 2548, 10, 10]",87
2686,"[1, 50, 9, 31, 7, 4, 118, 102, 526, 34, 15, 65, 579, 44, 185, 564, 37, 9, 27, 273, 103, 6, 333, 325, 240, 2007, 1124, 1250, 321, 283, 841, 206, 271, 11, 1250, 18, 2, 2611, 293, 632, 256, 34, 31, 7, 4, 118, 6713, 284, 2274, 417, 809, 11, 119, 21, 472, 27, 761, 47, 77, 556, 50, 16, 307, 136, 54, 29, 9, 662, 19, 298, 1631, 5, 560, 44, 341, 27, 250, 164, 9, 593, 331, 335, 2, 8, 178, 150, 240, 3225, 7, 1357, 47, 77, 2730, 158, 158]",95
2687,"[1, 13, 3874, 13, 161, 384, 8, 13, 1637, 14, 46, 64, 237, 12, 610, 52, 23, 4, 145, 14, 20, 286, 629, 33, 32, 5, 165, 16, 55, 1499, 4, 2734, 1933, 16, 64, 165, 343, 6, 378, 7, 211, 5, 84, 71, 556, 125, 184, 2, 4, 31, 678, 1927, 1466, 16, 319, 2, 39, 2, 297, 11, 12, 319, 51, 575, 8, 41, 190, 93, 56, 61, 330, 18, 14, 117, 2803, 7, 6, 22, 6, 342, 46, 7, 158, 375]",84
2688,"[1, 6, 55, 1501, 22, 448, 23, 6, 897, 201, 7, 537, 5, 2868, 13, 440, 1843, 5740, 80, 30, 502, 8, 22, 12, 4, 208, 96, 11, 4, 6937, 168, 18, 4, 1151, 34, 6, 6, 55, 2, 939, 34, 150, 50, 144, 30, 6, 3853, 11, 631, 50, 2, 11, 1124, 18, 252]",55
2689,"[1, 13, 16, 55, 928, 11, 319, 14, 20, 466, 4, 7753, 13, 332, 44, 4, 167, 11, 3413, 13, 92, 1919, 102, 34, 51, 4, 167, 203, 42, 203, 24, 28, 224, 14, 2016, 792, 16, 55, 878, 8, 106, 13, 258, 4, 3259, 5476, 8, 30, 6, 6797, 8, 4, 453, 11, 4, 22, 49, 7, 4, 696, 105, 520, 78, 354, 5, 4, 22, 8, 30, 6, 1039, 7, 450, 85, 108, 13, 28, 110, 50, 66, 286, 233, 1476, 44, 14]",85
2690,"[1, 4, 341, 8384, 9, 371, 6, 389, 22, 8382, 17, 6, 384, 1986, 7665, 12, 47, 49, 66, 87, 538, 11, 12, 6, 176, 7, 4, 538, 11, 14, 20, 62, 303, 30, 343, 34, 7077, 309, 587, 4, 156, 914, 2, 1265, 3244, 525]",46
2691,"[1, 6223, 2016, 20, 9, 73, 526, 19, 6, 327, 4906, 235, 8, 12, 225, 6, 565, 769, 170, 23, 19, 6, 3191, 213, 8, 12, 32, 60, 48, 33, 4, 130, 164, 9, 6272, 3041, 4, 403, 2, 1093, 4, 769, 3054, 187, 6, 2493, 378, 5, 68, 985, 19, 663, 452, 18, 5607, 693, 457, 158]",58
2692,"[1, 13, 1252, 5366, 124, 138, 38, 111, 84, 784, 14, 20, 13, 28, 210, 197, 15, 12, 16, 31, 7, 61, 1557, 2, 4, 548, 19, 4914, 5, 27, 349, 2, 4, 548, 19, 4, 6987, 19, 4, 2, 2, 4, 226, 6056, 19, 316, 269, 8, 798, 31, 160, 11, 4, 313, 9, 1050, 2, 608, 38, 12, 9279, 28, 4, 9571, 1968, 1995, 477, 5127, 21, 4, 2, 71, 184, 52, 13, 202, 12, 6, 709, 158]",80
2693,"[1, 35, 1297, 114, 1322, 105, 5, 578, 4013, 11, 31, 136, 121, 450, 6679, 2, 26, 424, 8, 30, 3251, 6, 2551, 8938, 70, 30, 110, 3727, 269, 8, 2, 31, 7, 4, 2, 14, 22, 9, 6, 147, 912]",41
2694,"[1, 14, 218, 6, 78, 20, 45, 253, 8, 106, 18, 4, 86, 58, 190, 12, 47, 427, 57, 9567, 1107, 33, 32, 54, 25, 353, 8, 106, 12, 174, 12, 214, 38, 357, 25, 28, 8, 471, 12, 125, 13, 202, 14, 20, 6, 1086, 46, 7, 158]",49
2695,"[1, 449, 430, 12, 16, 43, 6, 925, 51, 6, 87, 326, 443, 2219, 9, 55, 2042, 91, 84, 353, 8, 376, 4744, 537, 14, 96, 29, 70, 297, 19, 27, 117, 5, 27, 60, 53, 117, 2, 808, 46, 2, 4, 2, 18, 230, 53, 1089, 1493, 7, 939, 5, 635]",52
2696,"[1, 540, 1581, 34, 2, 5, 518, 60, 53, 2943, 53, 8482, 5, 55, 2177, 1373, 6, 227, 99, 76, 18, 61, 1296, 87, 229, 5, 116, 13, 16, 262, 1555, 34, 3662, 5, 50, 71, 57, 815, 757, 11, 2, 177, 52, 627, 5, 55, 821, 2, 481, 31, 7, 4, 118, 3106, 207, 110, 237, 153, 261, 12, 16, 2, 23, 2986, 11, 289, 531, 13, 296, 2, 23, 374, 11, 31, 193, 31, 213, 7, 3857, 4, 3666, 7, 4, 1019, 16, 24, 55, 1078]",88
2697,"[1, 2036, 163, 21, 1228, 357, 13, 122, 2537, 670, 39, 2378, 145, 3514, 2544, 2, 17, 4, 1233, 4417, 1676, 50, 9, 6, 2, 2, 5565, 2, 136, 19, 4, 785, 761, 260, 6, 78, 2097, 8, 298, 1644, 590, 2, 590, 2, 5, 827, 3327, 26, 5173, 21, 28, 64, 1403, 555, 25, 115, 79, 8, 124, 4, 105, 5, 45, 254, 8, 459, 51, 571, 8, 98, 24, 1178]",72
2698,"[1, 14, 20, 9, 331, 1190, 12, 9, 38, 642, 261, 4, 2, 5, 85, 9474, 26, 256, 46, 4, 212, 9, 1190, 309, 5, 8372, 26, 642, 50, 80, 30, 388, 54, 25, 191, 2741, 335, 1104, 38, 254, 935, 50, 26, 139, 15, 25, 70, 106, 3103, 7, 211, 5, 131, 462, 14, 9, 31, 7, 4, 1529, 1290, 207, 126, 110]",64
2699,"[1, 13, 482, 14, 9, 4, 86, 20, 15, 93, 72, 1887, 7, 4, 2881, 1215, 509, 12, 9, 484, 6, 78, 20, 21, 13, 191, 339, 12, 13, 40, 14, 20, 745, 2, 47, 93, 128, 5, 38, 47, 1820, 1171, 6792, 21, 48, 25, 26, 11, 8, 4010, 56, 522, 5, 149, 102, 15, 92, 97, 25, 104, 8, 76, 14, 31, 9, 18, 25]",67
2700,"[1, 14, 9745, 1877, 22, 944, 6, 1020, 177, 5, 9973, 295, 450, 2, 1237, 4, 3778, 499, 7, 162, 782, 39, 4, 2340, 5, 1356, 2, 7498, 1154, 8, 6, 2162, 7, 8678, 1788, 23, 4, 1986, 8, 35, 154, 5766, 5465, 12, 47, 12, 32, 10, 10, 73, 290, 6, 168, 17, 9, 94, 755]",57
2701,"[1, 319, 14, 20, 210, 1791, 72, 7, 51, 13, 377, 1506, 112, 40, 558, 141, 6, 196, 58, 596, 4, 436, 136, 1237, 4, 9689, 39, 4, 2, 2, 8, 4, 130, 7, 4, 1189, 9, 3669, 5, 65, 44, 4, 7469, 5049, 9, 2608, 1795, 208, 46, 7, 61, 1940, 6, 545, 441, 20, 93, 111, 211, 128, 34, 4, 373, 2289, 15, 1477]",66
2702,"[1, 785, 2, 9, 31, 7, 61, 514, 32, 58, 102, 45, 35, 321, 22, 225, 1399, 225, 486, 225, 228, 45, 6, 55, 52, 3213, 7, 4, 38, 446, 8662, 151, 1560, 2, 2, 71, 210, 8, 123, 6, 3565, 6, 38, 4, 22, 218, 6, 1379, 20, 4, 477, 844, 11, 63, 4, 539, 837, 2, 26, 3210, 1218, 45, 6, 22, 25, 1616, 717]",67
